"","tracking_id","Gene_Set","m","sd"
"10109","GRMZM2G011269","filtered_set",10.6350676060435,12.2080313856568
"10110","GRMZM2G126471","filtered_set",19.8209720288696,15.0918354344876
"10112","GRMZM2G005737","filtered_set",34.5045213034783,17.7806368779802
"10115","GRMZM2G159142","filtered_set",19.0519355073913,10.9556524055082
"10117","GRMZM2G151536","filtered_set",25.132301273913,12.4667663256435
"10118","GRMZM2G121840","filtered_set",25.6396592604348,12.5303491189547
"10119","GRMZM2G131254","filtered_set",19.5479322175217,12.7260157956241
"10120","GRMZM2G170595","filtered_set",32.280411514913,14.4550070600716
"10121","GRMZM2G001223","filtered_set",8.55678945517391,18.7836815883315
"10122","AC206350.3_FG005","filtered_set",7.10183841913044,18.8624871003124
"10123","GRMZM2G138987","filtered_set",25.5796922330435,16.3757796474933
"10125","GRMZM2G169440","filtered_set",16.922820825,18.1221250274265
"10126","GRMZM2G018876","filtered_set",8.495438201,14.8511980392936
"10127","GRMZM2G055331","filtered_set",33.7947174669565,15.546163660364
"10128","GRMZM2G072052","filtered_set",2.9128924563913,13.0732524028047
"10129","GRMZM2G590033","filtered_set",28.7218419085652,19.2309533403684
"10130","GRMZM2G098714","filtered_set",21.7170051366522,20.0352680808274
"10132","GRMZM2G162702","filtered_set",28.7162798924348,14.6996828695656
"10133","GRMZM2G467799","filtered_set",23.5376981455652,20.8603613388862
"10135","GRMZM2G041694","filtered_set",5.94499609126087,16.1403348870317
"10136","GRMZM2G079817","filtered_set",26.9020208968261,15.7119985377594
"10137","GRMZM2G473001","filtered_set",24.9085956646522,15.0498325654526
"10138","GRMZM2G070448","filtered_set",7.5430018923913,13.0296913452616
"10139","GRMZM2G008687","filtered_set",25.496721985087,18.15237781558
"10140","GRMZM2G116010","filtered_set",3.64416498126087,12.9072733874492
"10141","GRMZM2G040515","filtered_set",7.58460747865217,13.7899179267136
"10142","GRMZM2G124638","filtered_set",28.2651906182609,20.7619576617645
"10143","GRMZM2G055682","filtered_set",31.5488469426087,17.0029998743149
"10145","GRMZM2G010149","filtered_set",17.0597175805652,14.3276516525078
"10146","GRMZM2G076827","filtered_set",24.5454075376522,14.3171194921064
"10147","AC233901.1_FG010","filtered_set",11.5544812318696,16.0470576115995
"10148","GRMZM2G012183","filtered_set",5.5705680273913,15.7387280142907
"10149","GRMZM2G175406","filtered_set",7.62542620304348,17.0313674675615
"10150","GRMZM2G062391","filtered_set",16.1397981156087,11.8205395503155
"10151","GRMZM2G701689","filtered_set",33.6700333332174,15.3238110639878
"10153","GRMZM2G062151","filtered_set",8.84032222373913,14.1247079180227
"10155","GRMZM2G028369","filtered_set",29.6909854436087,15.8170758947126
"10156","GRMZM2G165325","filtered_set",11.330397507087,18.3225047173929
"10157","GRMZM2G063511","filtered_set",29.747293797087,16.7765483812569
"10158","GRMZM2G149028","filtered_set",24.178107826087,15.431329513379
"10160","GRMZM2G071771","filtered_set",2.92238776652174,13.0277803579964
"10161","GRMZM2G001953","filtered_set",24.979622326087,15.9888076356666
"10162","GRMZM2G133552","filtered_set",4.25001975204348,13.5763156802125
"10163","GRMZM2G024293","filtered_set",31.3243857243478,17.3997217571099
"10164","GRMZM2G083820","filtered_set",26.8788907243478,17.6756789269451
"10165","GRMZM2G146750","filtered_set",17.6282074056957,17.7203932932977
"10166","GRMZM2G070603","filtered_set",7.79109307273913,16.4357426862864
"10167","GRMZM5G831408","filtered_set",27.1817271292609,15.3069341757472
"10168","GRMZM2G438386","filtered_set",13.1997343185652,19.6898939095305
"10170","GRMZM2G140582","filtered_set",31.8026549305652,18.6884099984593
"10171","GRMZM2G015432","filtered_set",14.3163945018696,15.2928739750613
"10172","GRMZM2G073571","filtered_set",29.806532593913,15.0117928050591
"10173","GRMZM2G070068","filtered_set",26.42409174,13.1173064004175
"10174","GRMZM2G114172","filtered_set",28.4757613482174,16.5313160195738
"10177","GRMZM2G072806","filtered_set",36.7689878259565,15.9486053845203
"10178","GRMZM2G126505","filtered_set",7.97596195678261,12.8873375993358
"10179","GRMZM2G157197","filtered_set",18.9764100226087,17.5636381760956
"10180","GRMZM2G330772","filtered_set",30.6398467166522,15.8631251277233
"10181","GRMZM2G023328","filtered_set",26.3443978262174,17.9488618690372
"10182","GRMZM2G030673","filtered_set",25.8432667954783,21.0495123386152
"10183","GRMZM2G012031","filtered_set",15.4483367778261,17.9378633831539
"10184","GRMZM2G136838","filtered_set",17.0188693727826,19.5074557597795
"10187","GRMZM2G177867","filtered_set",16.0350790217391,20.1705411920007
"10188","GRMZM2G379929","filtered_set",23.0176236988696,21.8190734872557
"10189","GRMZM2G137479","filtered_set",29.4279419423478,18.5543691654599
"10191","GRMZM2G035701","filtered_set",5.05130195634783,14.14026637871
"10192","GRMZM2G113668","filtered_set",26.959171304087,18.929726768717
"10193","GRMZM5G839592","filtered_set",28.2220743476957,12.6301779461491
"10194","GRMZM2G035222","filtered_set",13.7267646831304,16.1404371602516
"10196","GRMZM5G841142","filtered_set",20.2465736786957,16.6215842984484
"10197","GRMZM5G869246","filtered_set",25.0006879153478,18.0577776055265
"10198","GRMZM2G181231","filtered_set",12.015005565087,14.2249553904139
"10199","GRMZM2G119999","filtered_set",10.9095628492174,18.0051716705147
"10200","AC149818.2_FG006","filtered_set",31.2479100006087,18.739739419989
"10202","GRMZM2G158885","filtered_set",26.45981942,13.4250804225224
"10203","GRMZM2G153233","filtered_set",12.6063446078696,12.7734691226902
"10204","GRMZM2G512113","filtered_set",6.44853474513044,14.3951959625654
"10205","GRMZM2G066051","filtered_set",32.5303352178261,12.9105934490555
"10206","GRMZM2G056038","filtered_set",21.1337388124348,13.3466744007538
"10207","GRMZM2G062738","filtered_set",4.18330410152174,12.7312747543077
"10208","GRMZM2G076524","filtered_set",27.3666115940435,15.0780380908821
"10209","GRMZM5G856943","filtered_set",30.71104913,14.4309301795005
"10211","GRMZM2G041472","filtered_set",30.2839974650435,16.8175438175262
"10212","GRMZM2G059634","filtered_set",12.1470313960435,14.0744805015944
"10213","GRMZM2G100889","filtered_set",7.25803430434783,12.2474945437764
"10214","GRMZM2G042933","filtered_set",9.92412613343478,15.2448668098117
"10215","GRMZM2G009144","filtered_set",8.99000523817391,14.4852767992189
"10216","GRMZM2G090029","filtered_set",12.655315824913,13.6795102828439
"10217","GRMZM2G171818","filtered_set",5.87030646813044,13.3305706359109
"10218","GRMZM5G897776","filtered_set",18.9199298304348,16.3377732539502
"10219","GRMZM2G071339","filtered_set",8.24160434778261,13.9478994575856
"10221","GRMZM2G050325","filtered_set",32.4568155114783,17.4530181091089
"10222","GRMZM2G377131","filtered_set",12.8510127104783,14.0883554404536
"10223","GRMZM2G099666","filtered_set",9.291876133,14.8581934259959
"10224","GRMZM2G048281","filtered_set",11.1577424203478,12.3674354958676
"10225","GRMZM2G043764","filtered_set",28.6915955362174,13.0326275293034
"10226","GRMZM5G807823","filtered_set",18.810652510913,17.6183815976646
"10227","GRMZM2G075027","filtered_set",21.5464227242174,14.5880114370601
"10228","GRMZM2G344634","filtered_set",8.06871606478261,15.4047221675699
"10229","GRMZM2G404977","filtered_set",6.08300422734783,14.1244515288365
"10230","GRMZM2G368491","filtered_set",8.54007615647826,15.6544483023439
"10231","GRMZM2G043943","filtered_set",9.11441044669565,13.6038267925882
"10232","GRMZM2G043030","filtered_set",24.9135113773478,18.5541267969711
"10233","GRMZM2G034526","filtered_set",22.7160625233913,18.7139093668689
"10234","GRMZM2G141299","filtered_set",10.868992539,12.0081318612534
"10235","GRMZM2G069410","filtered_set",35.913036912913,15.5895970012922
"10236","GRMZM2G105207","filtered_set",33.8841101446522,16.56229149085
"10237","GRMZM2G151993","filtered_set",7.38766572182609,12.6451094468034
"10238","GRMZM2G108273","filtered_set",10.4349734786957,12.8657220469114
"10239","GRMZM2G125596","filtered_set",27.6888311593043,18.1774048268364
"10240","GRMZM2G148908","filtered_set",17.7350489516087,15.8190157713157
"10241","GRMZM2G032282","filtered_set",20.9784436671304,15.7225044151124
"10242","GRMZM2G086553","filtered_set",17.4580387245652,20.0755592334427
"10244","GRMZM5G833153","filtered_set",22.7291315513043,20.0587101549494
"10245","GRMZM2G054405","filtered_set",22.1652013398261,17.4065221544778
"10246","GRMZM2G127101","filtered_set",32.7481405804348,11.4992720288311
"10248","GRMZM2G053083","filtered_set",38.96535,11.4202461021679
"10249","GRMZM2G051374","filtered_set",33.0006042173913,17.9587201860689
"10250","GRMZM2G017351","filtered_set",30.7961671844783,19.0258698087299
"10251","GRMZM2G445163","filtered_set",24.4696946371304,12.546113873341
"10252","GRMZM5G846082","filtered_set",2.73880606234783,12.9165819953666
"10254","GRMZM5G825524","filtered_set",27.2942754782609,18.2305745596833
"10255","GRMZM2G009519","filtered_set",29.3947360876957,15.2233316959787
"10256","AC206788.3_FG008","filtered_set",20.6852871159565,18.4732327911373
"10257","GRMZM2G380665","filtered_set",20.4523520291304,14.4166819633278
"10259","GRMZM2G120262","filtered_set",14.3893130111304,12.0197174668406
"10260","GRMZM2G104616","filtered_set",4.25106140873913,14.0632294950196
"10262","GRMZM2G426229","filtered_set",28.0299006658261,15.7392672072292
"10264","GRMZM2G465553","filtered_set",34.0087320007391,16.3385858742014
"10265","GRMZM2G470882","filtered_set",18.0265621952174,17.073515212241
"10266","GRMZM2G077643","filtered_set",2.72727362334783,12.8923317399041
"10268","GRMZM2G067371","filtered_set",18.232083622913,13.0825026913816
"10269","GRMZM2G171620","filtered_set",16.4037353508261,14.7363164320708
"10270","GRMZM5G840560","filtered_set",22.6869173534783,15.7551029077492
"10271","GRMZM2G160327","filtered_set",15.7391864466522,16.9749205714527
"10272","GRMZM2G048194","filtered_set",24.1372231226522,17.3821534145218
"10273","GRMZM2G109814","filtered_set",11.0610981023043,15.8496235323398
"10274","AC155622.2_FG004","filtered_set",22.0423232606957,16.2866776321735
"10275","GRMZM2G052586","filtered_set",17.3781953484783,20.6409897632585
"10276","GRMZM2G074267","filtered_set",16.043804729,17.8023818269968
"10277","GRMZM2G051626","filtered_set",25.2347698552174,12.49124611661
"10279","GRMZM2G075074","filtered_set",10.1687669129565,14.1323813394075
"10280","GRMZM2G077036","filtered_set",22.551258243913,15.4647329599856
"10282","AC208201.3_FG002","filtered_set",11.0172345752174,12.397399290748
"10283","GRMZM2G015344","filtered_set",16.2669127396087,15.7130802997714
"10284","GRMZM2G360681","filtered_set",12.7582137241739,17.0078266139064
"10288","GRMZM2G410357","filtered_set",14.7737014488261,14.8614736307458
"10289","GRMZM2G001973","filtered_set",15.3388971626087,17.3018610627016
"10291","GRMZM2G099049","filtered_set",13.1095646246522,16.2991441572193
"10292","GRMZM2G135904","filtered_set",26.0866506873913,12.9338361885211
"10293","AC233950.1_FG002","filtered_set",5.453574329,16.36624830276
"10294","GRMZM2G009913","filtered_set",17.6653805346087,20.5956705735379
"10295","GRMZM2G012209","filtered_set",31.9617922269565,17.9271486670873
"10296","GRMZM2G416308","filtered_set",27.2352418846522,13.5407753440009
"10297","GRMZM2G105307","filtered_set",32.9424343473913,14.8456106863018
"10298","GRMZM2G102560","filtered_set",23.2141095191739,17.1954940001378
"10299","GRMZM2G136237","filtered_set",28.902353912913,14.8906518401005
"10300","GRMZM2G163888","filtered_set",36.6798970578261,17.9521691133428
"10301","GRMZM2G318849","filtered_set",16.2793771344783,20.318264889701
"10302","GRMZM2G005207","filtered_set",8.83253836695652,17.2438067068384
"10303","GRMZM2G034943","filtered_set",24.0759386952174,16.464873268191
"10304","GRMZM2G301860","filtered_set",9.28333505743478,16.6353734540256
"10306","GRMZM2G340749","filtered_set",22.2514294629565,17.7025249816827
"10308","GRMZM2G143745","filtered_set",6.54232575708696,13.6687801147544
"10309","GRMZM2G094867","filtered_set",22.4279062330435,14.1594795656568
"10310","GRMZM2G086789","filtered_set",24.6993640729565,16.1526012381446
"10311","GRMZM5G807835","filtered_set",34.1894705511304,17.134937807812
"10312","GRMZM5G815477","filtered_set",2.67445608695652,12.8262408095417
"10313","GRMZM2G043983","filtered_set",26.6698029996957,20.3385039887925
"10314","GRMZM2G169451","filtered_set",27.5296008686522,16.1133357067194
"10315","GRMZM2G071360","filtered_set",24.6431650866087,16.7660744792024
"10316","GRMZM2G047860","filtered_set",24.880781043913,15.6155863340077
"10317","GRMZM2G091419","filtered_set",9.39167229004348,14.8348211427834
"10318","GRMZM2G150471","filtered_set",32.3825550731739,13.3456619757846
"10319","GRMZM2G076771","filtered_set",4.34332082186957,12.6368397552306
"10320","AC203847.3_FG004","filtered_set",2.68612866521739,12.8180092723739
"10322","GRMZM2G070284","filtered_set",21.8025759652174,19.4825557864274
"10323","GRMZM2G082855","filtered_set",15.5251812792609,18.5140389888894
"10324","GRMZM2G158097","filtered_set",8.6834982606087,12.4075855227725
"10325","GRMZM2G011746","filtered_set",11.1589005166087,12.1811076857045
"10327","GRMZM2G069174","filtered_set",20.3380522013913,13.1852007884015
"10328","GRMZM2G100641","filtered_set",19.5494823506522,16.125535704128
"10330","GRMZM5G829967","filtered_set",26.435086015087,14.1333618069347
"10331","AC197555.3_FG008","filtered_set",29.4403937527826,20.2727377815985
"10332","GRMZM2G050218","filtered_set",38.1927144923043,15.2804894534403
"10333","GRMZM2G099909","filtered_set",30.4065128256087,16.1458409970285
"10334","GRMZM2G377647","filtered_set",6.64881367421739,14.0018785996152
"10335","GRMZM2G000777","filtered_set",20.4876781018696,13.7954213540824
"10336","GRMZM2G174315","filtered_set",15.582968292913,13.2979907963605
"10337","GRMZM2G109070","filtered_set",7.81705947869565,12.0369610711381
"10338","GRMZM2G020943","filtered_set",10.5569740041739,13.2701313379195
"10339","GRMZM5G844173","filtered_set",24.9470590006087,18.1472134438118
"10340","AC212570.3_FG006","filtered_set",17.3306804593043,15.7603567995767
"10341","GRMZM2G159926","filtered_set",8.79217956426087,13.0722056578504
"10342","GRMZM2G134385","filtered_set",24.1393653477826,21.2710913090712
"10343","GRMZM2G016660","filtered_set",35.2009181157826,13.3677492128644
"10344","GRMZM2G359127","filtered_set",9.14828349291304,13.1149019124861
"10345","GRMZM2G124313","filtered_set",19.2296475362609,10.9569394971031
"10346","GRMZM2G055435","filtered_set",11.0654190147826,15.778428510885
"10348","GRMZM2G011491","filtered_set",28.9057445066522,18.8712057940308
"10349","GRMZM2G124567","filtered_set",9.7547887273913,15.8924916267121
"10350","GRMZM2G141607","filtered_set",7.89675552113043,14.6623166443883
"10351","GRMZM2G089501","filtered_set",25.4560702902609,16.2294530693796
"10352","GRMZM2G019500","filtered_set",32.1951616085217,15.4189376553831
"10355","AC213432.2_FG004","filtered_set",6.42740289813043,13.3671025226035
"10356","GRMZM2G178182","filtered_set",10.8457104374783,18.5842379726002
"10357","GRMZM2G152975","filtered_set",10.5090143287391,16.1771955372082
"10358","GRMZM5G817395","filtered_set",17.5347184638261,20.6412158285266
"10359","GRMZM2G077436","filtered_set",3.62391213495652,12.6131572610902
"10361","AC233863.1_FG001","filtered_set",6.20044728956522,12.658701170975
"10362","GRMZM2G145633","filtered_set",19.9661133362174,14.3992384402134
"10363","GRMZM2G465685","filtered_set",19.453372247087,13.6578661917672
"10364","GRMZM2G109743","filtered_set",25.7358647040435,12.6549368194701
"10365","GRMZM2G033930","filtered_set",27.8539316217391,15.6185860985907
"10366","GRMZM2G176340","filtered_set",28.0739255244783,20.3733914212381
"10367","GRMZM5G821668","filtered_set",18.3747616957826,18.0194223027629
"10369","GRMZM2G054896","filtered_set",8.09082023056522,12.3652299790779
"10371","GRMZM2G152194","filtered_set",19.189204174,18.9567736166211
"10372","GRMZM2G149330","filtered_set",25.9126694344783,16.7504149630577
"10373","GRMZM2G060138","filtered_set",4.31115804047826,12.4753959620268
"10374","GRMZM2G103579","filtered_set",29.5036956373913,17.5455854920396
"10375","GRMZM2G036340","filtered_set",7.54468816352174,12.9096710930791
"10376","GRMZM2G014902","filtered_set",15.2274306083913,17.1945246689485
"10378","GRMZM2G138861","filtered_set",38.8778754204348,15.2116758251729
"10379","GRMZM2G107741","filtered_set",25.0355997252174,14.5677222477329
"10380","GRMZM2G553687","filtered_set",22.9620300439565,15.0655182797251
"10381","GRMZM2G058227","filtered_set",9.23204301891304,15.3919412922044
"10384","GRMZM2G117401","filtered_set",24.5704878552174,18.4196740758056
"10385","GRMZM2G417089","filtered_set",13.0103389204348,19.4087569459055
"10386","GRMZM2G107945","filtered_set",20.2263977185652,17.8559320438644
"10387","GRMZM2G121166","filtered_set",25.220975073,14.4581520038139
"10388","GRMZM5G801793","filtered_set",33.1385620289565,16.4528747330703
"10390","GRMZM2G034828","filtered_set",17.2780314053478,19.2619070447478
