,tracking_id,Syntany,m,sd
1801,GRMZM2G015804,Syntenic,12.15256786,42.76585406
1802,GRMZM2G015832,Non-Syntenic,3.164868899,13.58931858
1803,GRMZM2G015854,Syntenic,0.472299461,2.066735846
1804,GRMZM2G015861,Syntenic,240.1779679,201.7214895
1805,GRMZM2G015875,Syntenic,584.0696536,410.1043397
1806,GRMZM2G015880,Non-Syntenic,21.83926255,28.02382732
1807,GRMZM2G015881,Syntenic,5.555126206,17.12367597
1808,GRMZM2G015886,Syntenic,7.272536497,13.56448522
1809,GRMZM2G015889,Syntenic,0.461207661,1.504799589
1810,GRMZM2G015892,Syntenic,0.096027546,0.551636257
1811,GRMZM2G015902,Syntenic,87.7731336,92.54982856
1812,GRMZM2G015908,Syntenic,10.16953058,46.62237631
1813,GRMZM2G015921,Non-Syntenic,0.200847923,1.153783478
1814,GRMZM2G015925,Syntenic,24.54372679,54.53072321
1815,GRMZM2G015941,Syntenic,11.68054651,49.54059752
1816,GRMZM2G015967,Syntenic,837.9176485,3016.309511
1817,GRMZM2G015972,NA,41.13138582,48.92897795
1818,GRMZM2G015983,Syntenic,9.774240256,21.30639005
1819,GRMZM2G015989,Syntenic,5189.160395,2875.76303
1820,GRMZM2G016066,Syntenic,4407.726764,16416.5826
1821,GRMZM2G016068,Syntenic,95.03733704,123.2614871
1822,GRMZM2G016084,Syntenic,35.94579888,106.957778
1823,GRMZM2G016088,Syntenic,11.49701043,45.74302221
1824,GRMZM2G016097,Syntenic,59.11714735,109.5005413
1825,GRMZM2G016106,Syntenic,174.512244,155.5765794
1826,GRMZM2G016115,Non-Syntenic,61.38928705,128.7090316
1827,GRMZM2G016145,Non-Syntenic,3.518685855,20.21331132
1828,GRMZM2G016150,NA,184.9987605,124.8619794
1829,GRMZM2G016153,Syntenic,7.772723554,32.20598798
1830,GRMZM2G016189,Syntenic,2265.665128,1243.733774
1831,GRMZM2G016210,Syntenic,36.84248002,73.29963508
1832,GRMZM2G016236,Syntenic,79.73348284,301.3593912
1833,GRMZM2G016241,Syntenic,9.534570733,40.62777487
1834,GRMZM2G016250,Syntenic,997.098654,775.5509082
1835,GRMZM2G016254,Syntenic,7.845373352,27.89008502
1836,GRMZM2G016275,Syntenic,23.48269762,31.96958075
1837,GRMZM2G016290,Syntenic,13.02758533,35.33724432
1838,GRMZM2G016296,Syntenic,13.152178,42.26628973
1839,GRMZM2G016323,Syntenic,34.78419496,64.24822693
1840,GRMZM2G016439,Syntenic,98.20031185,300.7506085
1841,GRMZM2G016457,Non-Syntenic,206.7938498,255.3099706
1842,GRMZM2G016477,Syntenic,5.690727191,11.81501606
1843,GRMZM2G016480,Syntenic,25.17954241,36.80204926
1844,GRMZM2G016503,Syntenic,0.640653906,2.125583274
1845,GRMZM2G016511,Syntenic,3511.726486,1434.366093
1846,GRMZM2G016521,Syntenic,22.53241424,57.11806317
1847,GRMZM2G016546,Syntenic,232.9148774,270.7898867
1848,GRMZM2G016558,Non-Syntenic,0.10669261,0.612902385
1849,GRMZM2G016561,Syntenic,2.044012177,5.329188283
1850,GRMZM2G016602,Syntenic,13.3301359,20.08260962
1851,GRMZM2G016605,Syntenic,0.952554081,4.13001155
1852,GRMZM2G016622,Syntenic,6826.563718,27198.49153
1853,GRMZM2G016649,Syntenic,50.12352208,77.26494501
1854,GRMZM2G016655,Syntenic,622.905399,315.8942389
1855,GRMZM2G016660,Syntenic,34.87895334,51.43454532
1856,GRMZM2G016671,Syntenic,3.567303228,7.886052714
1857,GRMZM2G016677,Syntenic,10103.02618,38591.69849
1858,GRMZM2G016705,Syntenic,14.82875495,38.50705111
1859,GRMZM2G016734,Syntenic,0.696528648,2.787499854
1860,GRMZM2G016749,Syntenic,0.59877575,1.390649344
1861,GRMZM2G016754,Non-Syntenic,1.39648474,8.022194076
1862,GRMZM2G016774,Syntenic,29.39622963,42.92258939
1863,GRMZM2G016802,Syntenic,0.072440877,0.416141153
1864,GRMZM2G016805,Syntenic,4.477416895,18.23981051
